[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean
Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",5,-0.279581431580956,-0.030044629312463444,-0.14963261013034226,1.1326118504954543,6.091420728992051,0,0.0,Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",-0.15308622367458724
Tb927.11.2570,"hypothetical protein, conserved",12,-0.30994949168384783,-0.15254821454541131,0.003170442880128181,1.5801605834199803,6.66897265648009,1,0.0,Tb927.11.2570,"hypothetical protein, conserved",-0.15310908778304363
Tb927.9.6560,"NAK family pseudokinase, putative",13,-0.23652043561323555,-0.12949718288562007,-0.09631381986970422,1.7261564661727549,7.100129203359808,0,0.0,Tb927.9.6560,"NAK family pseudokinase, putative",-0.1541104794561866
Tb927.2.6000,glycosylphosphatidylinositol-specific phospholipase C,10,-0.20809426592808547,-0.1391563559988941,-0.12244419599593356,1.79658127076655,7.034548247098469,0,0.0,Tb927.2.6000,glycosylphosphatidylinositol-specific phospholipase C,-0.1565649393076377
Tb927.9.8720,"fructose-1,6-bisphosphatase",13,-0.2237949215095787,-0.08367623201054444,-0.16536967769053793,1.680743322963766,7.564571384835559,0,0.0,Tb927.9.8720,"fructose-1,6-bisphosphatase",-0.15761361040355368
Tb927.6.560,cysteine peptidase C (CPC),5,-0.13216677881994893,-0.16786342121264577,-0.18255683481172538,1.9414915560018953,7.943820856087519,1,0.0,Tb927.6.560,cysteine peptidase C (CPC),-0.1608623449481067
Tb927.10.7990,"replication factor C subunit 3, putative",7,-0.06014155866240258,-0.29861950758988015,-0.1388862880490107,1.3672813576329432,6.752793411436052,0,0.0,Tb927.10.7990,"replication factor C subunit 3, putative",-0.16588245143376448
Tb927.7.7410,"oxidoreductase, putative",10,-0.15278877464438442,-0.23748959455069785,-0.1112742826923032,1.5691514376791968,6.809573180922052,0,0.0,Tb927.7.7410,"oxidoreductase, putative",-0.16718421729579516
Tb927.6.4300,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal",28,-0.17966171156769492,-0.14825695421215537,-0.17740852057503587,2.3985996350953527,9.410186528657109,0,0.0,Tb927.6.4300;Tb927.6.4280,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal; glyceraldehyde 3-phosphate dehydrogenase, glycosomal",-0.16844239545162873
Tb10.v4.0053,hypothetical protein,10,-0.13595057730253116,-0.10991913477379774,-0.26032468549668586,1.8763621964121182,8.034267397038025,0,0.0,Tb10.v4.0053;Tb10.v4.0052;Tb927.10.10360;Tb927.10.10280,"hypothetical protein; microtubule-associated protein 2; Microtubule-associated repetitive protein; microtubule-associated protein, putative",-0.1687314658576716
Tb927.11.2910,"phosphoglycerate mutase, putative",10,-0.07445624130150659,-0.19940445673190849,-0.2358916807340246,1.5849302279507307,7.312748420929561,0,0.0,Tb927.11.2910,"phosphoglycerate mutase, putative",-0.16991745958914653
Tb927.11.13500,par1,39,-0.16055632867202166,-0.16587131862529905,-0.18654098252589582,2.3218054838575393,7.855543383414977,0,0.0,Tb927.11.13500,par1,-0.17098954327440552
Tb927.5.630,"acidic phosphatase, putative",7,-0.024443179176787795,0.061983516108957325,-0.555926669734538,1.4028457816557252,6.596630078764982,1,1.0,Tb927.5.630,"acidic phosphatase, putative",-0.17279544426745616
Tb927.8.6240,STOP axonemal protein,7,-0.2893335041766516,-0.19236481013101459,-0.05207206876190594,1.4546619606661972,6.8364190676763545,0,0.0,Tb927.8.6240,STOP axonemal protein,-0.1779234610231907
Tb927.3.930,"dynein heavy chain, putative",71,-0.20414995005803355,-0.16168553889663653,-0.17265246826386266,2.214658438879918,7.23246243853121,0,0.0,Tb927.3.930,"dynein heavy chain, putative",-0.17949598573951095
Tb927.5.4480,"paraflagellar rod component par4, putative",19,-0.14162107491792908,-0.22226258462533213,-0.17825713594204,1.971113421927069,6.722197764055116,0,0.0,Tb927.5.4480;Tb05.5K5.130,"paraflagellar rod component par4, putative; paraflagellar rod component par4, putative",-0.1807135984951004
Tb927.10.1210,"katanin, putative",12,-0.3609345783972058,-0.19096428719397254,0.006908369342177494,1.379939722801916,6.413148824714317,0,0.0,Tb927.10.1210;Tb11.v5.0486,"katanin, putative; katanin, putative",-0.18166349874966692
Tb927.7.5680,"deoxyribose-phosphate aldolase, putative",10,0.0017301961388826133,-0.25143572103035583,-0.3021906027074012,1.6245605327125139,7.0100454126360985,0,0.0,Tb927.7.5680,"deoxyribose-phosphate aldolase, putative",-0.18396537586629147
Tb927.8.1990,peroxidoxin,7,-0.18064245850900437,-0.1899271291266753,-0.18458852307133747,1.4997008258972109,6.87050339531352,0,0.0,Tb927.8.1990,peroxidoxin,-0.18505270356900572
Tb927.7.2650,"hypothetical protein, conserved",13,-0.0750032231670192,-0.3249790118280583,-0.165952244791419,1.5717554024464357,7.0135955235372895,0,0.0,Tb927.7.2650;Tb927.7.2640,"hypothetical protein, conserved; cytoskeleton associated protein, putative",-0.18864482659549883
Tb927.6.5070,"hypothetical protein, conserved",16,-0.2526555703108259,-0.1744748543921541,-0.1480651064670734,1.8473073130022715,7.26245108973043,0,0.0,Tb927.6.5070;REV__Tb927.11.2160,"hypothetical protein, conserved; none",-0.19173184372335114
Tb927.11.4920,"hypothetical protein, conserved",7,-0.18690223100148645,-0.1462597903252892,-0.24408694596047606,1.5012647157334826,6.484214395962196,0,0.0,Tb927.11.4920,"hypothetical protein, conserved",-0.1924163224290839
Tb927.10.12940,predicted zinc finger protein,6,-0.3963273708356627,-0.16454477678085197,-0.018614928715572427,1.3614634023667214,6.535850875471382,0,0.0,Tb927.10.12940,predicted zinc finger protein,-0.1931623587773624
Tb927.4.2060,Flagellum attachment zone protein 8,7,-0.0196821676893176,-0.37656385767308315,-0.19168909403496723,1.4952806282605726,6.415357361723758,0,0.0,Tb927.4.2060,Flagellum attachment zone protein 8,-0.195978373132456
Tb927.11.12230,ATP-dependent protease ATPase subunit HslU2,5,-0.12396837171962069,-0.2069281555351378,-0.26643740565987645,1.376467457249594,6.431540662915426,1,0.0,Tb927.11.12230,ATP-dependent protease ATPase subunit HslU2,-0.199111310971545
Tb927.4.870,"dynein heavy chain, putative",15,-0.33389788122232894,-0.10553531585703975,-0.15968582714040927,1.3799759351326217,6.218430463619232,0,0.0,Tb927.4.870,"dynein heavy chain, putative",-0.19970634140659263
Tb927.10.15760,"hypothetical protein, conserved",14,-0.32099064774810954,-0.10407699807623101,-0.17497967186436014,1.8966419404474597,7.2198202071472375,0,0.0,Tb927.10.15760,"hypothetical protein, conserved",-0.20001577256290023
Tb927.1.1560,"vesicular-fusion protein nsf, putative",17,-0.20316970590752775,-0.1522435626581892,-0.24656661207311956,2.016490131620828,7.437163710446504,0,0.0,Tb927.1.1560;Tb11.v5.0464,"vesicular-fusion protein nsf, putative; vesicular-fusion protein nsf, putative",-0.20065996021294552
Tb927.8.4690,"hypothetical protein, conserved",5,-0.047726081169947046,-0.34769249067829167,-0.21681996728538058,1.3714557819130173,6.563433618922764,0,0.0,Tb927.8.4690,"hypothetical protein, conserved",-0.20407951304453975
Tb927.3.5020,Flagellar Member 6,5,-0.5707643415035032,-0.05290991422594075,0.004465436770300531,0.9839193257396928,6.133283365860989,0,0.0,Tb927.3.5020,Flagellar Member 6,-0.2064029396530478
Tb927.8.3250,"dynein heavy chain, putative",16,-0.5294891648227246,0.015212085068503288,-0.1126619018373362,1.4945719842301985,6.260715193577561,0,0.0,Tb927.8.3250,"dynein heavy chain, putative",-0.20897966053051917
Tb927.10.15250,"paraflagellar rod component, putative",8,-0.20912789427620554,-0.14918457812717514,-0.2716527885946791,1.406591270897152,6.924656544743199,0,0.0,Tb927.10.15250;Tb11.v5.0996;Tb11.1220,"paraflagellar rod component, putative; hypothetical protein, conserved; hypothetical protein",-0.2099884203326866
Tb927.9.11000,"ras-related protein RAB7, putative",7,-0.44868578922508034,-0.15588756491021846,-0.032241152082382186,1.685884987381299,6.497869141497094,0,0.0,Tb927.9.11000,"ras-related protein RAB7, putative",-0.21227150207256032
Tb927.1.4310,Flagellum attachment zone protein 2,28,-0.2529821838656331,-0.1556786289103037,-0.2345670945284537,1.9349728859752702,6.983928339177667,0,0.0,Tb927.1.4310,Flagellum attachment zone protein 2,-0.21440930243479683
Tb927.2.4230,"NUP-1 protein, putative",11,-0.10844082797392286,-0.27489581999998214,-0.27062560618673126,1.5834141668953199,7.161757195261727,0,0.0,Tb927.2.4230;Tb11.v5.0827,"NUP-1 protein, putative; NUP-1 protein, putative",-0.2179874180535454
Tb927.11.15990,Nucleoporin NUP109,15,-0.25344644615150264,-0.16115308681235754,-0.24234517913467313,1.8838260384657475,6.766152489859424,0,0.0,Tb927.11.15990,Nucleoporin NUP109,-0.2189815706995111
Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",4,-0.11376983675458889,-0.3458211240501532,-0.20132732104219672,1.0732416476119986,6.020858281918316,0,0.0,Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",-0.2203060939489796
Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",22,-0.23132868240343185,-0.2613099735699528,-0.17114098431900457,2.1981069988734014,7.9514152379231655,0,0.0,Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",-0.22125988009746309
Tb927.9.4210,fatty acyl CoA synthetase 3,14,-0.3448497047704199,-0.08155270038927016,-0.2497193709648657,1.461618563954016,6.632042033725212,0,0.0,Tb927.9.4210;Tb927.9.4230;Tb11.v5.0561;Tb927.9.4200,"fatty acyl CoA synthetase 3; fatty acyl CoA synthetase 4; fatty acyl CoA synthetase, putative; fatty acyl CoA synthetase 2",-0.2253739253748519
Tb927.10.4180,"TFIIF-stimulated CTD phosphatase, putative",11,-0.20991194502162447,-0.18703361651386718,-0.283685081535772,1.533021750752162,6.966287255695348,0,0.0,Tb927.10.4180,"TFIIF-stimulated CTD phosphatase, putative",-0.22687688102375456
Tb927.8.4330,small GTP-binding protein Rab11,4,-0.3693895089069708,0.0021624211506207254,-0.3159712588798323,1.082102884327094,6.3774519630245745,0,0.0,Tb927.8.4330,small GTP-binding protein Rab11,-0.2277327822120608
Tb927.10.1700,"hypothetical protein, conserved",5,-0.21685350078624538,-0.23349812355228383,-0.2418503546005616,1.1820721038573867,6.224998960539453,0,0.0,Tb927.10.1700,"hypothetical protein, conserved",-0.2307339929796969
Tb927.9.1600,"hypothetical protein, conserved",9,-0.33449807583339125,-0.24800506038612596,-0.11105612695685302,1.6207812890403008,6.333144876098619,0,0.0,Tb927.9.1600,"hypothetical protein, conserved",-0.2311864210587901
Tb927.7.1600,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",5,-0.26433919200300404,-0.2794763631196984,-0.15187485958505828,1.4491079724264873,6.268718346117294,0,0.0,Tb927.7.1600,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",-0.2318968049025869
Tb927.8.900,splicing factor TSR1,4,-0.1958307656554668,-0.24079302282119866,-0.30832291262077866,1.1188927253736216,6.359038228379384,0,0.0,Tb927.8.900,splicing factor TSR1,-0.2483155670324814
Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",11,-0.17827346036132471,-0.5525160165314589,-0.026058163871946174,1.2748733833703731,6.800668973381379,0,0.0,Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",-0.2522825469215766
Tb927.8.6580,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",14,-0.19129369970816487,-0.372411837655189,-0.19424529558661768,2.06640047595563,6.982732425961215,0,0.0,Tb927.8.6580,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",-0.25265027764999054
Tb927.7.1920,"paraflagellar rod component, putative",13,-0.39761913815852357,-0.16726388151420205,-0.1933047464682417,2.1232634759028253,7.017409008536211,0,0.0,Tb927.7.1920,"paraflagellar rod component, putative",-0.2527292553803224
Tb927.9.14240,Nucleoporin NUP82,9,-0.20258851972733996,-0.18347401716772835,-0.38795895881452747,1.5281064611407105,6.6231769019517115,0,0.0,Tb927.9.14240;Tb11.v5.0621,"Nucleoporin NUP82; hypothetical protein, conserved",-0.25800716523653194
Tb927.8.5580,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",23,-0.29190990356443913,-0.2780936748874207,-0.2096116199206647,1.671043183218105,6.543894291804688,0,0.0,Tb927.8.5580,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",-0.25987173279084147
Tb927.1.2670,paralyzed flagella 16,12,-0.5354990116843064,-0.09350956730797769,-0.15304541630315835,1.6591171999653849,7.049876719873882,0,0.0,Tb927.1.2670,paralyzed flagella 16,-0.2606846650984808
Tb927.7.5340,"hypothetical protein, conserved",3,-0.6132331901888718,-0.39499881741130694,0.21263158972095403,1.072029200827922,6.189490313699367,0,0.0,Tb927.7.5340,"hypothetical protein, conserved",-0.2652001392930749
Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",6,-0.2924752091003921,-0.3155402981086538,-0.19995121768855134,2.0831441431430524,7.525705469006045,0,0.0,Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",-0.26932224163253243
Tb927.5.1210,"short-chain dehydrogenase, putative",8,-0.3326437351396915,-0.2666283037607521,-0.20922796213800007,1.6107878779803468,6.826359917407789,1,2.0,Tb927.5.1210,"short-chain dehydrogenase, putative",-0.2695000003461479
Tb927.11.13080,"hypothetical protein, conserved",6,-0.2461558901303994,-0.23917441952672974,-0.3236964796694062,1.5118432704071054,6.897945823415117,0,0.0,Tb927.11.13080,"hypothetical protein, conserved",-0.2696755964421784
Tb927.9.6250,arginine kinase,1,-0.5350181377250482,-0.13517401030417983,-0.15343046441306188,2.0824622211686292,7.366665720686156,0,0.0,Tb927.9.6250,arginine kinase,-0.27454087081409667
Tb927.11.8380,"NADPH--cytochrome P450 reductase, putative",3,-0.2296868228755456,-0.38644948844662713,-0.21012888537114463,1.35943703830399,6.458803982090948,1,1.0,Tb927.11.8380,"NADPH--cytochrome P450 reductase, putative",-0.2754217322311058
Tb927.7.3330,Flagellar attachment zone protein 10,23,-0.2108299926075908,-0.3152710129859142,-0.3074656750678569,1.7597584706034786,6.825185858559518,0,0.0,Tb927.7.3330,Flagellar attachment zone protein 10,-0.277855560220454
Tb927.2.280,"retrotransposon hot spot protein 2 (RHS2), putative",2,-0.28811748996117076,-0.3436775413131048,-0.2165014378957629,1.9407505026129326,7.22924656201756,0,0.0,Tb927.2.280;Tb927.4.210,"retrotransposon hot spot protein 2 (RHS2), putative; retrotransposon hot spot protein 2 (RHS2), interrupted, degenerate",-0.28276548972334614
Tb927.10.13790,"hypothetical protein, conserved",6,-0.23949799494141316,-0.21593161340251352,-0.41177109105189535,1.184946823051894,6.1108926008022175,0,0.0,Tb927.10.13790,"hypothetical protein, conserved",-0.28906689979860734
Tb927.10.14490,"hypothetical protein, conserved",12,-0.12676950829642947,-0.3516634158728335,-0.40167291129720833,1.605552835812909,6.9354316859628335,0,0.0,Tb927.10.14490;Tb11.v5.0420,"hypothetical protein, conserved; hypothetical protein, conserved",-0.29336861182215707
Tb927.11.13230,"MSP (Major sperm protein) domain containing protein, putative",4,-0.35969374150225514,-0.20812759722155633,-0.35157137262688143,1.3121350254799613,6.641969597702059,0,1.0,Tb927.11.13230,"MSP (Major sperm protein) domain containing protein, putative",-0.30646423711689763
Tb927.3.1840,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",13,-0.3041664952452723,-0.3322077658467574,-0.28486221098273434,1.660201201380682,7.519224022756965,0,4.0,Tb927.3.1840,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",-0.3070788240249213
Tb927.10.5820,predicted RanGDP binding protein,11,-0.004001810332914618,-0.4667955013953864,-0.4678127269490326,1.6937796940382073,6.558444554426169,0,0.0,Tb927.10.5820,predicted RanGDP binding protein,-0.31287001289244454
Tb927.10.6510,"chaperonin HSP60, mitochondrial precursor",38,-0.3368284688747869,-0.39297039002974715,-0.22478928505206464,2.509619137576773,8.932275851775413,0,0.0,Tb927.10.6510;Tb927.10.6400,"chaperonin HSP60, mitochondrial precursor; chaperonin HSP60, mitochondrial precursor",-0.3181960479855329
Tb927.9.6350,"inositol-1(or 4)-monophosphatase, putative",12,-0.27411054686599284,-0.386543784089117,-0.3375939500468738,1.9407654356312176,7.16666688336361,0,0.0,Tb927.9.6350,"inositol-1(or 4)-monophosphatase, putative",-0.33274942700066124
Tb927.9.10310,mitochondrial carrier protein 11,6,-0.2725761357520709,-0.364626354030678,-0.3611939926027167,1.170408411725318,6.7555852294650895,0,1.0,Tb927.9.10310,mitochondrial carrier protein 11,-0.3327988274618218
Tb927.6.820,"pumilio RNA binding protein, putative",15,-0.34448330137516553,-0.4106967150575401,-0.24905054750940486,1.9381893756520452,6.7585485673779795,0,0.0,Tb927.6.820;Tb11.v5.0730;Tb927.7.4730;Tb11.v5.0156,"pumilio RNA binding protein, putative; pumillio RNA binding protein 4, putative; pumilio/PUF RNA binding protein 5; hypothetical protein, conserved",-0.33474352131403684
Tb927.2.5870,"hypothetical protein, conserved",21,-0.43895253041467047,-0.25128116588093513,-0.3208825199578479,2.000130268805227,7.803047210491129,0,0.0,Tb927.2.5870,"hypothetical protein, conserved",-0.33703873875115115
Tb927.11.15870,"hypothetical protein, conserved",5,-0.3706014112205608,-0.4268387910100329,-0.24620722397915396,1.3276449635986567,6.288361027472952,0,2.0,Tb927.11.15870,"hypothetical protein, conserved",-0.34788247540324924
Tb927.9.7520,"hypothetical protein, conserved",8,-0.3792446985513961,-0.3076799367079867,-0.37043354862907607,1.7337748697930306,6.858789760795765,0,0.0,Tb927.9.7520,"hypothetical protein, conserved",-0.3524527279628196
Tb927.10.16120,inosine-5'-monophosphate dehydrogenase,22,-0.33258923177267397,-0.4066749158674452,-0.3211168070801727,2.1153108949104995,7.6498409160691585,0,0.0,Tb927.10.16120,inosine-5'-monophosphate dehydrogenase,-0.35346031824009727
Tb927.7.2570,mitochondrial RNA binding protein 1,7,-0.304077432848824,-0.2666283037607521,-0.5039774543732466,1.7224529287900368,6.727256513762296,0,0.0,Tb927.7.2570;Tb11.v5.0611,"mitochondrial RNA binding protein 1; hypothetical protein, conserved",-0.3582277303276076
Tb927.5.2080,GMP reductase,17,-0.327728553707448,-0.4081674185296935,-0.3943160374615072,1.8656309700345415,7.167140035508358,0,0.0,Tb927.5.2080,GMP reductase,-0.3767373365662163
Tb927.11.2430,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative",14,0.014498126999352837,-0.7898605425983315,-0.3550546981273812,1.4137020127811133,6.235124264019461,0,0.0,Tb927.11.2430,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative",-0.3768057045754533
Tb927.10.14840,"Mitochondrial ADP/ATP carrier protein 5a, putative",11,-0.3545381189108222,-0.4673738358011097,-0.32718546574928603,1.6233836940808972,7.2068528500066975,0,3.0,Tb927.10.14840;Tb927.10.14830;Tb927.10.14820,"Mitochondrial ADP/ATP carrier protein 5a, putative; Mitochondrial ADP/ATP carrier protein 5b, putative; Mitochondrial ADP/ATP carrier protein 5c",-0.38303247348707264
Tb927.10.4430,pumillo RNA binding protein PUF1,12,-0.397904242609356,-0.329794154455447,-0.4388156347003429,2.026737494238748,7.2622374497415825,0,0.0,Tb927.10.4430;Tb10.v4.0033;Tb11.v5.0767,"pumillo RNA binding protein PUF1; pumillo RNA binding protein PUF1; pumillo RNA binding protein PUF1, putative",-0.38883801058838197
Tb927.8.4780,Flagellar Member 3,14,-0.578736299145733,-0.17527287276789708,-0.42373909455459374,1.8335678102241324,6.512884424384622,0,0.0,Tb927.8.4780,Flagellar Member 3,-0.3925827554894079
Tb927.4.1610,Tripartite attachment complex 40,8,-0.5276162103053571,-0.3222707756545255,-0.33529872392668036,1.5202083268859916,6.654696228646883,0,0.0,Tb927.4.1610,Tripartite attachment complex 40,-0.395061903295521
Tb927.8.6110,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",15,-0.3536714194078973,-0.4855999609633839,-0.3855257171622993,1.8302549612913135,7.516376698526149,0,0.0,Tb927.8.6110,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",-0.40826569917786015
Tb927.10.5620,"fructose-bisphosphate aldolase, glycosomal",42,-0.41609586375658547,-0.44565673433723596,-0.36728508358633255,2.509619137576773,9.581972401662679,0,0.0,Tb927.10.5620;Tb11.v5.0531,"fructose-bisphosphate aldolase, glycosomal; fructose-bisphosphate aldolase, glycosomal, putative",-0.409679227226718
Tb927.11.13007,ubiquitin-60S ribosomal protein L40,4,-0.7327398833965052,-0.3211168070801727,-0.17964537143256418,1.4370525950609923,7.670987603010034,0,0.0,Tb927.11.13007;Tb927.11.13003;Tb11.v5.0537;Tb927.11.9920;Tb11.01.1680,"ubiquitin-60S ribosomal protein L40; ubiquitin-60S ribosomal protein L40; polyubiquitin, putative; polyubiquitin, putative; polyubiquitin, putative",-0.41116735396974735
Tb927.6.4090,"chaperonin HSP60, mitochondrial precursor, putative",8,-0.568131040976022,-0.465818842170262,-0.23539906434071148,1.555372598291509,6.700452757399163,0,0.0,Tb927.6.4090,"chaperonin HSP60, mitochondrial precursor, putative",-0.4231163158289985
Tb11.v5.0232,"hypothetical protein, conserved",17,-0.4754748961309914,-0.3986077412429513,-0.3958527470113203,2.061603249608375,7.193764432764385,0,0.0,Tb11.v5.0232;Tb927.10.5250,"hypothetical protein, conserved; zinc finger protein family member, putative",-0.4233117947950877
Tb927.10.9360,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative",13,-0.4130191387445383,-0.5012793755301742,-0.45022241561556176,1.791213294289852,7.213544318537667,1,0.0,Tb927.10.9360,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative",-0.4548403099634248
Tb927.11.15040,"Chaperonin HSP60, mitochondrial",12,-0.5669123588639019,-0.4644645728441402,-0.41667348088997425,1.5662960435513587,6.919533078297686,0,0.0,Tb927.11.15040,"Chaperonin HSP60, mitochondrial",-0.4826834708660055
Tb927.3.1380,"ATP synthase subunit beta, mitochondrial",8,-0.5665490914794927,-0.6764339337378791,-0.25389365478524145,1.6769312636734692,6.505367071292136,1,0.0,Tb927.3.1380,"ATP synthase subunit beta, mitochondrial",-0.49895889333420446
Tb927.7.6180,"hypothetical protein, conserved",10,-0.6846192626873194,-0.3045940712987526,-0.5311143612394348,1.9442605329428515,7.479157656979192,0,0.0,Tb927.7.6180,"hypothetical protein, conserved",-0.5067758984085023
Tb927.10.3260,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative",21,-0.45751410909429197,-0.5599833329568119,-0.555438939627216,2.008557591784247,7.2755186605118105,0,0.0,Tb927.10.3260;Tb11.v5.0825,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative; fatty acyl CoA synthetase, putative",-0.5243121272261067
Tb927.7.7430,"ATP synthase F1, alpha subunit",6,-0.8485308024969201,-0.46253494493792363,-0.300750441164239,1.2960945298201227,6.389414181761684,1,0.0,Tb927.7.7430;Tb927.7.7420,"ATP synthase F1, alpha subunit; ATP synthase F1, alpha subunit",-0.5372720628663609
Tb927.11.2650,"heat shock protein 84, putative",19,-0.2495478482101026,-0.2624516747410311,-1.1500167483346768,2.1268130100415528,7.155821689717967,1,0.0,Tb927.11.2650,"heat shock protein 84, putative",-0.5540054237619368
Tb927.10.3660,aspartate aminotransferase,4,-0.5441191540940912,-0.7317812183064829,-0.3988549978999825,1.2627120626317263,6.302309278369985,0,0.0,Tb927.10.3660,aspartate aminotransferase,-0.5582517901001854
Tb927.3.3270,"ATP-dependent 6-phosphofructokinase, glycosomal",39,-0.5605577092847293,-0.6046958572413734,-0.516573722373232,2.509619137576773,8.894587411947814,0,0.0,Tb927.3.3270,"ATP-dependent 6-phosphofructokinase, glycosomal",-0.5606090962997783
Tb927.3.4260,"Acyl-coenzyme A thioesterase, putative",10,-0.5765401536873126,-0.3726920034427689,-0.7371339184067482,2.030356805310842,6.908393861087777,1,0.0,Tb927.3.4260,"Acyl-coenzyme A thioesterase, putative",-0.5621220251789433
Tb927.5.2620,"hypothetical protein, conserved",10,-0.6248437672286501,-0.49295131497823913,-0.5699502882997266,1.9463834798970645,6.894083342584968,0,0.0,Tb927.5.2620,"hypothetical protein, conserved",-0.5625817901688719
Tb927.11.15150,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",4,-0.4156724247906934,-0.7843338270842375,-0.526472822843241,0.944008637740468,6.207526655463334,1,1.0,Tb927.11.15150,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",-0.5754930249060574
Tb927.9.9810,"hypothetical protein, conserved",2,-0.41630762985428116,-0.601211852366231,-0.7192336832114453,1.0217266644137775,5.919109486023202,1,3.0,Tb927.9.9810,"hypothetical protein, conserved",-0.5789177218106524
Tb927.11.1020,"ribokinase, putative",9,-0.5639021397112988,-0.5950968778548693,-0.6258007050873163,2.009705788390518,7.574575242658578,0,0.0,Tb927.11.1020,"ribokinase, putative",-0.5949332408844948
Tb927.10.2010,hexokinase,15,-0.5234213001473904,-0.6836225180802697,-0.5899628812180869,2.138965478289827,7.218797998111738,0,0.0,Tb927.10.2010;Tb11.v5.0732;Tb927.10.2020,"hexokinase; hexokinase, putative; hexokinase",-0.5990022331485824
Tb927.11.3440,"hypothetical protein, conserved",6,-0.7918323754712753,-0.5214940730632824,-0.5815185734291632,1.573092177063377,6.592875952629111,0,0.0,Tb927.11.3440,"hypothetical protein, conserved",-0.6316150073212403
Tb927.1.1530,"STE group serine/threonine-protein kinase, putative",11,-0.590006312994741,-0.6610679143568834,-0.6547626080284633,1.49739964883159,6.386142108930819,0,0.0,Tb927.1.1530;Tb11.v5.0534,"STE group serine/threonine-protein kinase, putative; protein kinase, putative",-0.6352789451266959
Tb927.6.2790,"L-threonine 3-dehydrogenase, putative",13,-0.6432476811526139,-0.7055233440252419,-0.6741531017611849,2.1663116806595917,7.217141637938281,1,0.0,Tb927.6.2790;REV__Tb927.6.2790,"L-threonine 3-dehydrogenase, putative; none",-0.6743080423130136
Tb927.6.3800,"heat shock 70 kDa protein, mitochondrial precursor, putative",46,-0.6817699399240815,-0.7116059984453255,-0.6537635745954173,2.509619137576773,8.680987825008682,1,0.0,Tb927.6.3800;Tb927.6.3750;Tb927.6.3740,"heat shock 70 kDa protein, mitochondrial precursor, putative; heat shock 70 kDa protein, mitochondrial precursor, putative; heat shock 70 kDa protein, mitochondrial precursor, putative",-0.6823798376549414
Tb927.10.7090,"Alternative oxidase, mitochondrial",11,-0.6093543236858785,-0.7392035063098916,-0.7009898505010771,1.4393642777350002,6.903778882815468,0,1.0,Tb927.10.7090,"Alternative oxidase, mitochondrial",-0.6831825601656157
Tb927.2.2520,Mitochondrial outer membrane protein porin 2,4,-0.6122845494164302,-0.7710274302398392,-0.7537986783868711,1.162952529345726,6.663333362411702,0,0.0,Tb927.2.2520;Tb927.2.2510,Mitochondrial outer membrane protein porin 2; Mitochondrial outer membrane protein porin 1,-0.7123702193477136
Tb927.1.700,phosphoglycerate kinase,6,-0.6548761783413503,-0.9009068207808909,-0.5970377577213163,2.1766699326681493,7.4686721911461476,0,0.0,Tb927.1.700,phosphoglycerate kinase,-0.7176069189478524
Tb927.3.1790,"pyruvate dehydrogenase E1 beta subunit, putative",13,-0.7519267057916076,-0.7786054442508378,-0.7275467547828789,2.120738405542943,7.245364587634763,1,0.0,Tb927.3.1790,"pyruvate dehydrogenase E1 beta subunit, putative",-0.7526929682751081
