Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.4.4860,372814.77294626203,35973.32759377522,270815.0064713646,137973.09406867268,321814.8897088133,86973.21083122396,5.912528241046473,1.8875880772463889,"amino acid transporter 8, putative",27,3.256049486749454,0.08277960800313494,1.0820766345005948
Tb927.10.10960,415055518.44849247,642861635.7303698,660121720.9612616,397795433.21760064,537588619.704877,520328534.4739852,9.325481654958882,0.047079771880055944,"heat shock protein, putative",49,0.09960348008400269,0.9297437387622094,0.03163673765861437
Tb11.v5.0547,279.12455624829903,26635.042324694474,14277.410080506988,12636.756800435782,7278.267318377643,19635.89956256513,4.731010936582946,-1.4318267474643807,"DNA mismatch repair protein, putative",4,-1.248462255485713,0.33819157678053813,0.4708372134245219
Tb11.v5.0602,9411.406695594842,4768.300727148884,9396.419444780768,4783.2879779629575,9403.913070187806,4775.79435255592,4.452697265580224,0.9775204878071803,"leucine-rich repeat protein 1 (LRRP1), putative",1,436.7144007893392,5.243261982383353e-06,5.280398441988561
Tb11.v5.0553,111611.5472614055,226909.96992062693,291960.46623396006,46561.05094807239,201786.00674768278,136735.51043434965,5.830616274287592,0.5614381695024744,"ubiquitin hydrolase, putative",26,0.5100961771742949,0.6607039411219173,0.1799931026023128
Tb927.10.350,187137.3789762052,169134.0418648306,354207.90314466367,2063.5176963721115,270672.6410604344,85598.77978060136,5.8528109814479405,1.6608869346576014,"protein kinase PK4, putative",27,1.566607670415808,0.257711919840152,0.588865493746018
Tb11.v5.0568,225.07931544267066,41591.502679413206,26638.417495031117,15178.164499824761,13431.748405236895,28384.833589618982,4.9223785272198,-1.0794731716028678,"hypothetical protein, conserved",9,-0.8006127708392077,0.5073484077926979,0.29469369823006375
Tb927.8.4740,42124.545360064425,180.58853558176665,32664.561385260808,9640.572510385384,37394.553372662616,4910.580522983575,4.927423069593576,2.9288626591884843,"amino acid transporter, putative",9,4.856168370489144,0.039884817207265465,1.3991923939865227
Tb927.10.6720,23880315.363716237,12248.917062105344,7917474.127059438,15975090.153718902,15898894.745387837,7993669.535390504,7.679292758776282,0.9919966392011436,"Plasma-membrane choline transporter, putative",46,0.7003563175156505,0.5562116807598004,0.25475989494640333
Tb11.v5.0584,16373.913043867624,588611.2450335314,288442.26456849376,316542.89350890537,152408.0888061807,452577.0692712184,6.082774716028596,-1.5702240159001437,"hypothetical protein, conserved",29,-1.560280866181296,0.25906244195030376,0.5865955450846262
Tb927.11.4610,273261.7628066775,3837535.9711037353,1795934.4030585855,2314863.330851827,1034598.0829326315,3076199.650977781,6.914956104113597,-1.5720787164797594,protein kinase A regulatory subunit,39,-1.8961794874136337,0.19839554132320059,0.702468092264951
Tb11.v5.0594,4855.811703913416,3212586.589853481,906649.0659499281,2310793.335607466,455752.43882692076,2761689.9627304734,6.808540776598698,-2.5992290849795747,"retrotransposon hot spot (RHS) protein, putative",38,-3.6162258976044543,0.06868458342372251,1.1631407314317228
Tb927.10.4940,177887.6861273066,1066027.4532053943,665359.6493836773,578555.4899490236,421623.6677554919,822291.471577209,6.395820749188693,-0.9636940113743014,Nuclear Dbf2-related kinase,33,-1.1623844751721926,0.36502932862012283,0.4376722403485278
Tb927.7.2570,5778610.986228921,8417301.87435176,6212093.238525412,7983819.622055267,5995352.112377167,8200560.748203514,7.453193320498094,-0.4518780766159958,mitochondrial RNA binding protein 1,44,-7.19437980246263,0.018777804601312523,1.7263551844484724
Tb927.7.7070,276750.4209166877,670312.9954944471,774792.6103899933,172270.80602114135,525771.5156533405,421291.9007577942,6.277409056478549,0.31961580353911373,"MYND finger, putative",32,0.29667464222871653,0.7946883787283566,0.09980313792188909
Tb11.v5.0616,56902.25029993275,49717.40200380422,60627.06937942166,45992.582924315335,58764.6598396772,47854.992464059775,5.328867257581921,0.2962793598088867,"paraflagellar rod protein, putative",20,4.1421071022044105,0.05363865303223896,1.2705221366371957
Tb11.v5.0619,27973.314002477913,75609.86794322211,80306.8109969421,23276.370948757907,54140.06249971001,49443.11944599001,5.3163192435336715,0.13092678494615906,"COG4 transport protein, putative",19,0.12692598335187813,0.9106090808695604,0.04066802309012126
Tb11.v5.0624,1299389.1916070844,13830993.961330103,5950694.248159174,9179688.904778013,3625041.719883129,11505341.433054058,7.480879921644829,-1.666234293657612,"retrotransposon hot spot protein (PHS), putative",44,-2.3959784607617753,0.13882297922004658,0.8575386396271976
Tb927.10.14800,2970.56014576128,838270.2547490068,299352.3643989627,541888.4504958055,151161.462272362,690079.3526224061,6.225950331068621,-2.1906718879612703,"mitogen-activated protein kinase 9, putative",31,-2.5714972329658345,0.12376827648084084,0.90739065672809
Tb927.10.960,376.31682994407925,49669.53836833163,37201.877621761414,12843.97757651429,18789.097225852747,31256.75797242296,5.00039811066501,-0.7342723960810396,U4/U6-specific protein PRP4,11,-0.47879610085351615,0.6793201767136744,0.1679254860933898
Tb927.10.14890,107122253.47897513,140398750.4911837,169390040.84856647,78130963.12159237,138256147.1637708,109264856.80638804,8.69464205356507,0.33951417004018725,"C-terminal motor kinesin, putative",48,0.6584444019305149,0.577915835062724,0.23813540557489782
Tb11.v5.0638,680272.6749067559,197384.6322423294,340409.66531339125,537247.641835694,510341.1701100736,367316.1370390117,6.2443549686696285,0.4744397527775078,"serine carboxypeptidase III precursor, putative",31,0.5951455022126808,0.6121161952001286,0.21316612990613304
Tb11.v5.0640,27093.150112714353,594.6099697100117,17805.850904250296,9881.909178174064,22449.500508482324,5238.259573942038,4.7433178187555045,2.099523888874185,"minichromosome maintenance (MCM) complex subunit, putative",5,2.6208233210269634,0.1199498969972166,0.921000120631204
Tb927.10.2890,60496616.342582256,267281605.01869383,112074956.78053014,215703264.58074594,86285786.56155619,241492434.79971987,8.81661008993557,-1.4847831587173261,enolase,48,-4.255572107306332,0.0510287321891375,1.2921852215972514
Tb927.2.830,1030388.8522506121,3482914.164334452,2020011.0385367407,2493291.9780483227,1525199.9453936764,2988103.0711913873,6.955524488061383,-0.9702315285734617,"retrotransposon hot spot protein 1 (RHS1), interrupted",40,-2.09055280854723,0.171719542537066,0.7651802771567995
Tb11.v5.0660,483.69289928173686,24810.62503422398,18054.99796197246,7239.319971533255,9269.3454306271,16024.972502878618,4.704052968726278,-0.7897825119510772,"histone deacetylase, putative",4,-0.5437216754149242,0.6411397195024189,0.19304731713220352
Tb927.10.8230,24233304.083248112,16611904.578186998,24705873.108180776,16139335.55325434,24469588.595714442,16375620.06572067,7.912171114697854,0.5794403101762483,protein disulfide isomerase 2,47,24.222070141328675,0.0017000781421612908,2.76953111631025
Tb11.v5.0670,366.4738146875683,25037.56891231179,19503.489946703492,5900.5527802958695,9934.98188069553,15469.06084630383,4.705932830170494,-0.6387963694909534,"retrotransposon hot spot (RHS) protein, putative",4,-0.40896498568099837,0.7222005481720674,0.14134218626641507
Tb927.10.9100,604899.9033258988,561716.7824409503,925969.0757431404,240647.6100237087,765434.4895345196,401182.1962323295,6.367958179385481,0.9320213254555015,"hypothetical protein, conserved",33,1.604422278959962,0.24982516223518692,0.6023638218884088
Tb927.10.2770,5059884.273763857,9611810.886086466,11934685.791973513,2737009.367876806,8497285.032868685,6174410.126981636,7.467510290559568,0.46070064421623824,"eukaryotic translation initiation factor 5, putative",44,0.4778379691254106,0.6798960836421706,0.1675574604547949
Tb927.9.15380,13906.70988637753,612552.6425853434,256995.34056258187,369464.0119091391,135451.0252244797,491008.3272472413,6.097922892909672,-1.8579761788151674,nadh-ubiquinone oxidoreductase 39 kda subunit,29,-2.068521087648703,0.1744900025483836,0.7582294510111114
Tb11.v5.0687,194.84872847788083,60873.0685345773,44414.138718049006,16653.778545006164,22304.493723263444,38763.42353979174,5.086843104187984,-0.7973615919152438,"Pescadillo N-terminus/BRCA1 C Terminus (BRCT) domain containing protein, putative",13,-0.5263866012812699,0.6511687296299775,0.18630646327122713
Tb11.v5.0697,14865.955122559848,601.5889050980121,9892.181502573712,5575.3625250841515,12379.06831256678,3088.475715091082,4.490451356557193,2.002935845060371,"Xaa-Pro aminopeptidase, putative",2,2.6416325023393066,0.118388548210541,0.9266903051258054
Tb927.10.8650,246.7225499037198,35200.63037629616,26793.159601189498,8654.19332501038,13519.941075546609,21927.41185065327,4.850613804930098,-0.6976466731359686,"ran binding protein, putative",7,-0.4478928442427411,0.6980724240273195,0.15609951760069984
Tb11.v5.0713,6168036.074687504,21332438.106554005,18611465.58795628,8889008.593285229,12389750.831321891,15110723.349919617,7.7403701779495595,-0.2864255500118242,"retrotransposon hot spot (RHS) protein, putative",46,-0.3092424186227852,0.7863801197424523,0.10436747431539983
Tb927.10.13780,397347.3548297946,11616427.861267025,10004196.156539919,2009579.059556901,5200771.755684856,6813003.460411963,7.380709497478576,-0.3895652152210409,glycogen synthase kinase 3,44,-0.23733484200428942,0.8344933976257402,0.07857709503752247
Tb11.v5.0720,8796.27136044823,5383.925064742971,8100.306326193103,6079.890098998099,8448.288843320666,5731.907581870535,4.452712242433864,0.5596438120903066,"hypothetical protein, conserved",1,5.5197359514338356,0.03128956344504711,1.5046004961292843
Tb11.v5.0726,336.69122791719604,25677.123182360207,19247.19617396426,6766.61823631314,9791.943700940728,16221.870709336674,4.716234033206918,-0.7282730326754167,"WD domain, G-beta repeat/Utp13 specific WD40 associated domain containing protein, putative",4,-0.4808591841564449,0.6780813205220062,0.168718219206466
Tb11.v5.0731,360385.9459944966,1920.785605792705,239818.86266904647,122487.86893124282,300102.40433177154,62204.32726851776,5.860106398894491,2.2703680268207287,"65 kDa invariant surface glycoprotein, putative",27,2.790468822548978,0.10801268936517266,0.9665252204616774
Tb927.8.3910,48486.568700444586,52768.8541870898,27162.17659530515,74093.24629222923,37824.37264787487,63431.05023965951,5.306448287472315,-0.7458730751259572,"thymidylate kinase, putative",19,-1.6982106950138671,0.23156467659024788,0.6353276881740292
Tb11.v5.0739,16357.337862378281,6392.091378740983,13526.41892066889,9223.010320450372,14941.878391523585,7807.550849595677,4.658000500809118,0.9364195598752044,"hypothetical protein, conserved",3,3.5640239003501972,0.070501989731239,1.1517986260284088
Tb927.3.3790,515103.8399182655,3146134.210517877,3656868.443500695,4369.606935447768,2085986.1417094802,1575251.9087266622,6.864657962903827,0.4051470155543979,"hypothetical protein, conserved",39,0.22989859845926267,0.839543483611592,0.07595680494165727
Tb11.v5.0765,1021.7651761064922,314396132.1202107,7239.302390014706,314389914.58299685,4130.5337830605995,314393023.35160375,8.79850860155086,-16.215881446619846,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative",48,-71509.50943880291,1.9555656598864647e-10,9.708727597636859
Tb11.v5.0807,1074124.423826795,5221172.126479352,3882457.771140955,2412838.779165191,2478291.097483875,3817005.4528222717,7.10004618874616,-0.6230955926476035,"ribonuclease, putative",42,-0.6741464645832606,0.5696962890746383,0.24435660947022245
Tb927.10.730,18169.084026380664,8314254.3067726875,4154744.616063918,4177678.774735151,2086456.8500451492,6245966.54075392,7.221801325064515,-1.5818697563788127,"ATP synthase, putative",43,-1.4220542987462803,0.2909411629465554,0.5361948295406259
Tb11.v5.0826,1928.767020005743,4915924.604007005,1997110.112865703,2920743.2581613073,999519.4399428543,3918333.931084156,6.9928055714893755,-1.970933821494806,"expression site-associated gene (ESAG) protein, putative",40,-2.0688981720974797,0.17444207614401744,0.7583487531581801
Tb11.v5.0831,526291.7727019289,91295.56216976067,615335.1182911801,2252.216580509266,570813.4454965545,46773.88937513497,6.091728376819807,3.609244015016198,"kinesin motor domain containing protein, putative",29,8.322956000614928,0.014130672789562568,1.8498371600312327
Tb11.v5.0833,11245.627532052104,768.0939463279676,7794.935173346889,4218.786305033183,9520.281352699496,2493.4401256805754,4.380707554871392,1.9328666497393776,"kinesin, putative",1,2.879843559169481,0.10239061525292954,0.9897398473703921
Tb11.v5.0846,603.1175195281074,16157.759789091626,13180.610458183655,3580.266850436079,6891.863988855881,9869.013319763853,4.525326742674275,-0.5180116244945256,"hypothetical protein, conserved",2,-0.3347507314466516,0.7696603995868153,0.11370085809864663
Tb11.v5.0853,471.7071904358008,33356.22186051282,26445.49682404461,7382.432226904015,13458.602007240206,20369.327043708417,4.830305406716062,-0.5978697578481178,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative",7,-0.3762732050373794,0.7428799245351706,0.12908137779533688
Tb11.v5.0868,9071.159291546914,20082.580494331865,15622.817153923184,13530.922631955595,12346.98822273505,16806.75156314373,4.76572426879653,-0.4448817341481017,"mitotubule-associated protein Gb4, putative",5,-0.9626659287566552,0.4372900540709532,0.35923040033916764
Tb11.v5.0902,31584.93072958047,136.03129317928406,16344.268875149377,15376.693147610375,23964.599802364923,7756.362220394829,4.80237634564752,1.6274527641551189,"hypothetical protein, conserved",6,1.5039969805460291,0.2714826666747943,0.5662578935439999
Tb927.4.3800,4382.103527564787,355975.7837455401,174049.43879410753,186308.44847899742,89215.77116083616,271142.11611226876,5.857764027711447,-1.6036785514008751,"hypothetical protein, conserved",27,-1.516395032544703,0.26868293942408994,0.5707599091128147
Tb927.4.3120,8863.019856380559,1417.5006161812778,8067.474654309865,2213.0458182519715,8465.247255345212,1815.2732172166247,4.313045097934101,2.221365502435055,"hook complex protein, conserved",1,11.82143195593646,0.007079922837910144,2.149971475537978
Tb11.v5.1020,1698.5832008202885,341137.45884578355,194379.67793959007,148456.36410701377,98039.13057020518,244796.91147639864,5.836116468305871,-1.320155760849752,"retrotransposon hot spot (RHS) protein, putative",26,-1.0771520912453958,0.3940792106460862,0.40441647541055553
Tb927.10.3340,135183.80921079803,249924.61719006844,246540.1730382772,138568.25336258922,190861.9911245376,194246.43527632882,5.88661301701162,-0.025358294802698553,"CMGC/MAPK protein kinase, putative",27,-0.04298206816426541,0.9696211158224729,0.013397935272131562
Tb11.v5.1026,95071.46074066582,176.05131605140917,65566.01164562388,29681.500411093348,80318.73619314484,14928.775863572379,5.2798836360310535,2.4276406972424005,"procyclin-associated gene 2-like protein, putative",19,3.134179332205436,0.08849610939251555,1.0530758220310241
Tb11.v5.1027,63477.56169191287,221.1782151913553,51460.13319344207,12238.606713662157,57468.84744267747,6229.892464426756,5.10516083684071,3.2055009498290326,"procyclin-associated gene 2-like protein, putative",14,6.029811208053982,0.026418732072265305,1.5780880295387636
Tb927.11.11330,382021956.0107025,528997624.03237975,507617211.807635,403402368.23544717,444819583.9091687,466199996.13391346,9.260557706789871,-0.0677286860361368,heat shock protein 70,49,-0.24074531116246192,0.8321816094699166,0.07978188598838018
