[Input ID],Gene_desc,unique,Score,Ratio H/L normalized,Intensity,logInt,logRatio,logScore,[SignalP Peptide],[# TM Domains],Log2 H/L,Log10 (Int H*L),Group,Glycosome status 
Tb927.10.7570,"dihydrolipoamide acetyltransferase E2 subunit, putative",5,75.722,1.2293,493730,5.6934895166030035,0.29783703588664373,1.8792220762042386,1,0.0,0.337831758,16.05639692,i,red
Tb927.11.460,predicted WD40 repeat protein,2,3.9488,1.2288,252710,5.402622427748527,0.2972501211717067,0.5964651380171289,0,0.0,-0.007577001,13.45446453,i,red
Tb927.6.3010,"PH domain containing protein, putative",2,2.9224,1.228,301070,5.478667482568349,0.2963105607080923,0.4657396592038603,0,0.0,,,,
Tb927.7.3030,"hypothetical protein, conserved",6,7.3526,1.2268,2533700,6.403755191424458,0.29490007171757004,0.8664409398982984,0,0.0,,,,
Tb927.8.5640,"hypothetical protein, conserved",2,8.3062,1.2262,1678400,6.224895470849483,0.294194309759318,0.9194023840156919,0,0.0,0.106844889,16.28913995,i,red
Tb927.11.8310,"class I transcription factor A, subunit 4",3,12.065999999999999,1.2258,451830,5.654975063241963,0.2937236099049341,1.0815633209803854,1,0.0,,,,
Tb927.11.16730,dihydrolipoyl dehydrogenase,8,18.609,1.2255,2693000,6.430236353411511,0.2933704842047526,1.269723035884629,0,0.0,0.213072128,15.98090561,i,red
Tb927.5.4290,"hypothetical protein, conserved",3,8.8772,1.225,1204300,6.080734686353143,0.29278174922784594,0.948276004482968,0,0.0,-0.098150321,12.04324152,i,red
Tb927.8.4390,"translation initiation factor eIF-2B subunit beta, putative",5,12.04,1.2245,731110,5.8639827241521205,0.292192773901891,1.0806264869218056,0,0.0,0.25096157399999997,12.89784793,i,red
Tb927.11.16130,nucleoside diphosphate kinase,3,12.113,1.2231,1150400,6.0608488730388075,0.29054236266025435,1.0832517172216034,0,0.0,0.19475129100000002,16.75620696,i,red
Tb927.10.1700,"hypothetical protein, conserved",14,36.586999999999996,1.2231,14405000,7.158513262616432,0.29054236266025435,1.5633268003895842,0,0.0,,,,
Tb927.3.1150,"Conserved hypothetical ATP binding protein, putative",4,8.2178,1.2217,1076600,6.032054375479669,0.28889006122208344,0.9147555674499055,0,0.0,,,,
Tb927.7.1790,"Adenine phosphoribosyltransferase, putative",2,5.9638,1.2188,2237200,6.349704810656211,0.28546140513703633,0.7755230706708296,0,0.0,2.834596005,19.14222528,iii,green
Tb927.5.2140,regulator of nonsense transcripts 1,4,16.241,1.218,652030,5.81426757814714,0.28451413324424535,1.2106127663528976,0,0.0,,,,
Tb927.8.1270,conserved protein,8,73.199,1.2176,1836000,6.2638726768652235,0.28404026395409604,1.8645051480331403,0,0.0,-0.29845790899999997,16.10415662,i,red
Tb927.6.1550,"Leucine-rich repeat, ribonuclease inhibitor subtype domain-containing protein",2,4.2915,1.2173,1685700,6.226780286814562,0.28368475981474195,0.6326091168609439,0,1.0,0.321478415,14.15245382,i,red
Tb927.8.5990,"NLE (NUC135) domain/WD domain, G-beta repeat, putative",4,11.627,1.2171,1355100,6.131971345281056,0.2834477083779797,1.0654676724656513,0,0.0,-0.044108592,11.69512729,i,red
Tb927.10.8710,centrin-3,7,21.201999999999998,1.217,7738500,6.88865678692899,0.28332916805164143,1.3263768301738084,0,0.0,,,,
Tb927.2.6070,mitochondrial RNA binding complex 1 subunit,1,34.62,1.2148,1752700,6.243707586661791,0.2807188136180105,1.539327063539375,0,0.0,0.263186535,13.11225354,i,red
Tb927.10.16110,"hypothetical protein, conserved",3,12.984000000000002,1.2133,1374700,6.138207932668164,0.2789363146792305,1.1134085068181756,0,0.0,-0.004720463,14.297011300000001,i,red
Tb927.6.4600,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",3,5.468999999999999,1.2109999999999999,966260,5.985094001542005,0.2761988650322415,0.7379079233746387,0,0.0,,,,
Tb927.10.4570,elongation factor 2,25,127.58,1.2104,72752000,7.861844936861033,0.2754838926672877,2.1057825978144415,0,0.0,,,,
Tb927.10.14840,"Mitochondrial ADP/ATP carrier protein 5a, putative",8,18.102,1.2098,20799000,7.318042454918434,0.2747685657998658,1.257726560558632,0,3.0,,,,
Tb927.7.6090,eukaryotic translation initiation factor 3 subunit a,9,13.258,1.2097,2755500,6.440200415361489,0.2746493101650892,1.1224780146815114,0,0.0,-0.058533192000000005,16.05511987,i,red
Tb927.2.4550,"FtsJ cell division protein, putative",2,4.1118,1.2077,1229800,6.08983448870863,0.2722621249742957,0.6140319822010383,0,0.0,-0.28594826100000004,16.46056965,i,red
Tb927.10.380,mitochondrial RNA binding complex 1 subunit,3,2.4715,1.2048,474740,5.676455825456324,0.26879367512247887,0.39296061479679556,0,0.0,-0.06681251,9.94331048,i,red
Tb927.11.6170,"protein transport protein SEC31, putative",6,25.764,1.2042,3554000,6.550717423469282,0.2680750225343238,1.4110132904838735,1,0.0,-0.8460802820000001,16.30735688,i,red
Tb927.11.8870,"DEAD-box ATP-dependent RNA helicase, mitochondrial",5,17.747,1.2022,4527700,6.655877643299285,0.26567692517216907,1.2491249493031724,0,0.0,-0.010082981999999999,14.42037311,i,red
Tb927.3.4330,Paraflagellar rod protein 1-5,11,27.147,1.2019,3073800,6.487675606259985,0.26531686651028885,1.433721842932839,0,0.0,,,,
Tb927.11.7780,Mitochondrial import receptor subunit ATOM46,6,23.509,1.2015,2810100,6.448721774949721,0.26483664846777927,1.371234155976554,0,1.0,0.555427469,16.11709236,i,red
Tb927.6.3570,"tubulin-tyrosine ligase-like protein, conserved",4,14.787,1.2014,1812000,6.258158193340794,0.26471656897702045,1.1698800728743866,0,0.0,-0.238833892,12.375378999999999,i,red
Tb927.11.6590,"metallo-peptidase, Clan MF, Family M17",8,26.178,1.2009,4268400,6.630265111233405,0.26411602155924535,1.4179364633704639,0,0.0,0.428623235,15.69950139,i,red
Tb927.7.3820,"hypothetical protein, conserved",4,12.809000000000001,1.2009,1565800,6.194736288728695,0.26411602155924535,1.1075152256514647,0,0.0,-0.001188021,14.12675729,i,red
Tb927.10.16170,"potassium voltage-gated channel, putative",2,6.5963,1.1996,909470,5.958788377891706,0.2625534273192908,0.8193003991528581,0,0.0,-0.332207766,11.3506406,i,red
Tb927.7.270,"ribosome biogenesis protein, putative",3,14.196,1.1988,944980,5.975422616994392,0.26159098896412525,1.1521659906755553,0,0.0,0.031829824,12.174895800000002,i,red
Tb927.11.1550,"XRN 5'-3' exonuclease N-terminus, putative",2,10.017999999999999,1.1979,209590,5.321370557660815,0.2605074778047547,1.0007810273534954,0,0.0,,,,
Tb927.2.4370,trypanothione synthetase,2,9.4829,1.197,588260,5.769569318606929,0.259423152281415,0.9769411708189514,0,0.0,0.064882852,14.64375076,i,red
Tb927.4.3840,"nucleolar protein, putative",2,10.467,1.1948,373450,5.572232463774745,0.2567691427613412,1.0198222241677732,0,0.0,-0.265477975,15.21976661,i,red
Tb927.11.1450,"2-oxoglutarate dehydrogenase E1 component, putative",27,137.55,1.1945,17522000,7.243583675998191,0.25640685379424505,2.1384605947257023,0,0.0,0.142963957,17.90315727,i,red
Tb927.7.7010,"hypothetical protein, conserved",3,7.8211,1.1944,1727500,6.237418056046236,0.2562860705850918,0.8932678387802745,0,0.0,-0.085407956,12.44324312,i,red
Tb927.10.1320,"hypothetical protein, conserved",2,7.4374,1.1941,487370,5.687858792728387,0.2559236602735635,0.8714211394438119,0,0.0,-0.039659787,13.59238037,i,red
Tb927.10.1720,"ATP-dependent DEAD/H RNA helicase, putative",4,11.305,1.1933,1874800,6.2729549448481725,0.25495678746137457,1.0532705666813784,0,0.0,-0.245027007,13.59985853,i,red
Tb927.10.7680,"GTPase activating protein, putative",3,10.533,1.1931,325980,5.513190955417365,0.2547149679769182,1.0225520841850135,0,0.0,0.131755174,15.2829006,i,red
Tb927.6.700,"alanyl-tRNA synthetase, putative",7,53.608000000000004,1.1929,1929800,6.285512302066244,0.25447310795273254,1.7292296049278584,0,0.0,0.135099825,16.93454871,i,red
Tb927.3.5040,"hypothetical protein, conserved",16,65.447,1.1927,30705000,7.487209101718187,0.25423120737522265,1.8158897438843844,0,0.0,,,,
Tb927.11.14900,coatomer subunit epsilon,6,10.827,1.1924,2165800,6.335618349377605,0.25386828044171933,1.0345081367791695,0,0.0,0.063884941,14.97899419,i,red
Tb927.4.1300,"amidinotransferase, putative",5,10.198,1.1924,2461600,6.391217483239402,0.25386828044171933,1.0085150076314549,0,0.0,0.035751327,18.1683328,i,red
Tb927.11.7920,"hypothetical protein, conserved",2,6.1687,1.1907,905330,5.956806911863465,0.25180996817153983,0.7901936498820648,0,0.0,,,,
Tb927.1.1700,"AATF protein, putative",5,24.158,1.1907,1486800,6.172252552423688,0.25180996817153983,1.3830609769309932,0,0.0,-0.135169703,13.45497594,i,red
Tb927.11.11510,hd phosphohydrolase family protein,5,21.953000000000003,1.19,6157200,6.789383260703009,0.25096157353321874,1.3414938773990288,0,0.0,,,,
Tb927.11.5060,"Mitochondrial small ribosomal subunit Rsm22, putative",3,3.6926,1.1895,1366900,6.135736743509474,0.25035527176304756,0.5673322653543661,1,0.0,,,,
Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",15,66.503,1.1891,4043100,6.606714483087596,0.24987004682249817,1.8228412370934541,0,0.0,0.07859474400000001,14.14672861,i,red
Tb927.8.630,"lipoyltransferase, putative",8,47.238,1.188,2802400,6.447530124309636,0.2485348361386787,1.6742915018256632,0,0.0,,,,
Tb927.8.5200,"hypothetical protein, conserved",6,10.52,1.1851,1292400,6.111396949345607,0.24500880040379647,1.0220157398177203,0,0.0,0.147436959,11.91724471,i,red
Tb927.11.9590,"S-adenosylhomocysteine hydrolase, putative",4,8.113999999999999,1.1842,2779600,6.443982303007413,0.2439127588731744,0.9092350033683073,0,0.0,1.032174077,16.26551793,ii,gray
Tb927.8.6960,"hypothetical protein, conserved",3,13.482999999999999,1.1840000000000002,1032100,6.013721778051063,0.24366908096686293,1.12978653452034,1,0.0,-0.015080517,14.03173852,i,red
Tb927.10.2730,"START domain containing protein, putative",3,3.2902,1.1834,344510,5.537201832576845,0.24293780020056457,0.5172222980279073,0,0.0,0.25553826,14.42708275,i,red
Tb11.02.5105b,"hypothetical protein, conserved",4,8.3614,1.1831,939270,5.972790451323564,0.24257202076715226,0.9222790000909576,0,0.0,,,,
Tb927.11.7420,phosphoadenosine phosphosulfate reductase-like protein,5,32.816,1.1822,2875900,6.458773780805685,0.2414741257014415,1.516085643024291,0,0.0,0.29289589899999996,13.80871269,i,red
Tb927.8.750,"nucleolar RNA-binding protein, putative",4,11.731,1.1815,9335000,6.970114322285097,0.2406196293117598,1.0693350347899393,0,0.0,0.21031370600000002,13.62017774,i,red
Tb927.10.1560,"hypothetical protein, conserved",3,8.8789,1.181,38024000,7.580057801286702,0.24000896473507027,0.9483591647063832,0,0.0,,,,
Tb927.6.2360,"adenosine kinase, putative",11,33.689,1.1804,13973000,7.145289659054146,0.23927582588255764,1.5274881198879922,0,0.0,0.33012661,16.22956359,i,red
Tb927.10.6290,"ATP-dependent DEAD/H RNA helicase, putative",2,2.9479,1.1802,401370,5.603544908457001,0.2390313634502369,0.46951274710261814,0,0.0,0.235399064,11.46893542,i,red
Tb927.3.1840,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",7,9.0906,1.1789,2137700,6.329946757240238,0.23744134713639115,0.9585925485783624,0,4.0,4.293636331,18.89807483,iii,green
Tb927.11.1630,"hypothetical protein, conserved",3,5.5165,1.1786,492710,5.692591376768002,0.23707417130215755,0.7416636225146619,0,0.0,,,,
Tb927.10.14000,aconitase,3,3.0073,1.1767,437740,5.641216233580327,0.23474655174432218,0.47817675428799705,0,0.0,0.994444042,16.57335364,ii,white
Tb927.10.7410,"succinyl-CoA ligase [GDP-forming] beta-chain, putative",15,88.071,1.1766,29951000,7.476411327133736,0.23462394136385586,1.9448329275572085,0,0.0,0.02645319,18.25253401,i,red
Tb927.10.3560,"arginine N-methyltransferase, putative",6,33.794000000000004,1.1765,1710800,6.2331992415847735,0.2345013205622106,1.5288395997391968,0,0.0,-0.199735802,13.96626736,i,red
Tb927.7.1270,"hypothetical protein, conserved",3,9.5224,1.1765,2627700,6.419575781062139,0.2345013205622106,0.9787464205898777,0,0.0,,,,
Tb927.4.1410,"hypothetical protein, conserved",3,4.1727,1.1764,941010,5.973594238646963,0.23437868933761452,0.6204171618437344,0,0.0,,,,
Tb927.11.11290,"heat shock protein 70, putative",1,1.4315,1.1763,348070,5.541666593247185,0.23425604768829605,0.15579135235761743,0,0.0,0.11036324300000001,16.73139276,i,red
Tb927.7.6410,"hypothetical protein, conserved",3,4.8456,1.1761,564850,5.751933133091522,0.23401073310840065,0.6853475606552453,0,0.0,0.10124665699999999,13.13201257,i,red
Tb927.8.6170,"transketolase, putative",5,41.483999999999995,1.1757,848210,5.928503388283109,0.23351997877391634,1.6178806255900315,0,0.0,,,,
Tb927.7.7050,"hypothetical protein, conserved",4,6.8299,1.1743,1238400,6.092860943338818,0.23180102277715742,0.8344143450042083,0,0.0,0.156396617,13.58631139,i,red
Tb927.4.1270,"ruvB-like DNA helicase, putative",5,12.91,1.1739,1199900,6.0791450533327485,0.23130951607250091,1.1109262422664203,0,0.0,0.133428095,15.09265984,i,red
Tb927.5.4430,"calcium/calmodulin-dependent protein kinase, putative",3,8.3902,1.1732,167460,5.223911086872275,0.23044897620750635,0.923772313374723,0,0.0,,,,
Tb927.11.9530,14-3-3 protein 1,4,13.147,1.173,3225900,6.508650900523085,0.23020301336642146,1.11882666293329,0,0.0,0.83040904,15.67175479,ii,gray
Tb927.10.3210,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative",15,96.988,1.1726,32717000,7.514773473997509,0.22971096184702383,1.9867180037902412,0,0.0,0.45823468799999995,17.00739508,i,red
Tb927.10.9980,"hypothetical protein, conserved",13,83.87200000000001,1.1719,26616000,7.425142787860766,0.22884946766179784,1.9236169992665064,0,0.0,,,,
Tb927.11.8710,"hypothetical protein, conserved",2,3.4677,1.1706,217030,5.336519770410416,0.22724818378073325,0.5400415184523257,0,0.0,0.18423630600000002,12.39980215,i,red
Tb927.8.8180,mitochondrial RNA binding complex 1 subunit,11,28.316,1.1703,16891000,7.227655361923043,0.22687840419626878,1.4520319036568126,0,0.0,,,,
Tb927.5.3110,"hypothetical protein, conserved",1,1.7701,1.1683,142290,5.153174379371534,0.22441078187075333,0.24799780208012073,1,0.0,-0.754082157,12.90345991,i,red
Tb927.6.2790,"L-threonine 3-dehydrogenase, putative",8,51.513000000000005,1.168,5967600,6.77579970527985,0.2240402742179301,1.711916842940305,1,0.0,-0.183180648,17.395009100000003,i,red
Tb927.11.2750,Present in the outer mitochondrial membrane proteome 12,2,2.5679,1.1664,1181700,6.072507235528804,0.22206262477748784,0.4095781072886376,0,0.0,0.23333248899999998,15.45973881,i,red
Tb927.9.9290,polyadenylate-binding protein 1,13,35.444,1.1657,5222400,6.717870132737748,0.22119654994454657,1.549542727884881,0,0.0,0.036665912,16.81831564,i,red
Tb927.8.4450,"RNA-binding protein, putative",3,5.2626,1.1644,1523800,6.182927969236992,0.21958674457331648,0.7212003613920505,0,0.0,-0.458843441,13.41126013,i,red
Tb927.11.580,"lipid-like atypical dual specificity phosphatase, putative",2,5.0581,1.1644,362200,5.558948445978039,0.21958674457331648,0.703987411212198,0,0.0,,,,
Tb927.10.6300,"Ribosomal protein S5, C-terminal domain containing protein, putative",3,3.7437,1.1643,583870,5.7663161612092075,0.2194628389571548,0.573301039434461,0,0.0,,,,
Tb927.8.4820,eukaryotic translation initiation factor 4 gamma 3,8,53.11,1.1637,5083800,6.706188456790526,0.21871918170311724,1.7251763014191372,0,0.0,-0.017140274,16.71758236,i,red
Tb927.3.1790,"pyruvate dehydrogenase E1 beta subunit, putative",10,152.51,1.1636,38707000,7.587789512472801,0.21859520155085696,2.183298321075812,1,0.0,0.532953286,17.08603513,i,red
Tb927.11.7500,"Protein of unknown function (DUF423), putative",1,1.7597,1.1636,2063300,6.314562378177839,0.21859520155085696,0.2454386340357673,1,4.0,,,,
Tb927.6.2640,"importin alpha subunit, putative",4,23.664,1.1628,2404700,6.381060903382891,0.21760297658678796,1.3740881566528174,0,0.0,0.040598317,16.25122077,i,red
Tb927.6.4300,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal",20,109.91,1.1611,490340000,8.69049732271935,0.2154922299909805,2.0410372078670282,0,0.0,,,,
Tb927.5.1240,"LicD family, putative",3,12.383,1.1601,633370,5.801657488870102,0.21424917025451382,1.09282587292398,0,0.0,-0.104480215,11.65170362,i,red
Tb927.10.10280,"microtubule-associated protein, putative",5,24.714000000000002,1.16,42616000,7.6295726837767734,0.21412480535284734,1.3929430423400613,0,0.0,-0.153359148,17.82522066,i,red
Tb927.11.11680,"2-oxoglutarate dehydrogenase E2 component, putative",14,52.931000000000004,1.1599,94201000,7.974055513113225,0.21400042972960648,1.7237100989861558,0,0.0,0.108870712,16.75917919,i,red
Tb927.10.14790,"metallo-peptidase, Clan MG, Family M24",5,8.1852,1.1592,1439300,6.158151325392703,0.21312950000747996,0.913029295578773,0,0.0,0.012329177,15.20535761,i,red
Tb927.4.4160,mitochondrial RNA binding protein,7,38.654,1.1588,16424000,7.215478936362535,0.21263158972095403,1.5871944423175013,1,0.0,,,,
Tb927.9.5320,"nucleolar RNA binding protein, putative",16,133.55,1.1587,23407000,7.36934575513467,0.21250708529447856,2.1256438923573917,0,0.0,-0.035795761,16.83687891,i,red
Tb927.10.14180,protein transport protein SEC13,7,61.935,1.1585,6703600,6.826308092290556,0.21225804420273486,1.7919361419303834,0,0.0,-0.33217263399999997,16.29580059,i,red
Tb927.10.2560,mitochondrial malate dehydrogenase,10,38.281,1.1577,24871000,7.395693247503584,0.21126144971296112,1.5829832741625227,1,0.0,0.313591109,18.37200396,i,red
Tb11.v5.0493,"kinesin K39, putative",3,7.5345,1.1574,3903000,6.591398551281249,0.21088754922081027,0.8770544372152306,0,0.0,,,,
Tb927.8.4810,prohibitin 1,8,13.478,1.1569,2510700,6.399794822578217,0.2102641663130906,1.1296254520356834,1,0.0,0.370802621,16.71104949,i,red
Tb927.8.8170,"mitochondrial RNA binding protein 1, putative",12,57.82899999999999,1.1559,16321000,7.212746764784071,0.2090165918312567,1.7621456823911466,1,0.0,-0.650521485,11.62724691,i,red
Tb927.11.3120,nucleolar GTP-binding protein 1,4,9.5905,1.1556,1057600,6.024321442141565,0.20864210901516606,0.9818412496712242,0,0.0,0.467337295,14.34960423,i,red
Tb927.3.2710,6-phosphofructo-2-kinase 1,5,19.945,1.1548,2589300,6.4131823713296505,0.2076430126865326,1.2998340406458584,0,0.0,,,,
Tb927.2.2530,"hypothetical protein, conserved",8,26.928,1.1547,18173000,7.259426626587052,0.20751807698254554,1.4302040986317486,0,0.0,,,,
Tb927.11.3940,"hypothetical protein, conserved",2,2.3242,1.1540000000000001,175560,5.244425572172935,0.2066432239833956,0.366273496850445,0,2.0,0.636857595,11.88191904,i,red
Tb927.11.5440,malic enzyme,9,44.93899999999999,1.1534,17589000,7.2452411489044595,0.20589292750767074,1.6526234041019372,0,0.0,-0.294795411,17.30383037,i,red
Tb11.v5.0624,"retrotransposon hot spot protein (PHS), putative",1,90.54799999999999,1.1525,9777600,6.9902322663757515,0.2047667506546134,1.9568788621756839,0,0.0,,,,
Tb927.2.380,"retrotransposon hot spot protein 2 (RHS2), putative",2,2.1479,1.1519,1894800,6.277563376055919,0.20401547739988798,0.33201405800556766,0,0.0,0.287676959,14.90444605,i,red
Tb927.8.7530,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",3,39.819,1.1493,10615000,7.025919998502018,0.20075543159558676,1.6000903491134095,1,0.0,-0.04538911599999999,17.17784805,i,red
Tb927.8.4150,"hypothetical protein, conserved",1,20.71,1.1492,263730,5.42115953477408,0.20062989798307435,1.3161800988934527,1,4.0,0.718074104,14.06743134,i,red
Tb927.3.4680,"RAB GDP dissociation inhibitor alpha, putative",3,3.1934,1.1485,733070,5.86514544689519,0.1997508567158369,0.5042533209548866,0,0.0,0.214344922,13.73986444,i,red
Tb11.v5.0621,"hypothetical protein, conserved",6,15.677999999999999,1.1475,2708800,6.43277694076486,0.1984941536390832,1.1952906601109692,0,0.0,,,,
